RTO,MARKET TYPE,DATA ITEM,PRICE,LOCATION,START TIME,END TIME
CAISO,DAM,RD_CLR_PRC,2.55354,AS_CAISO_EXP,2020-07-02T03:00:00-00:00,2020-07-02T04:00:00-00:00
CAISO,DAM,RD_CLR_PRC,0,AS_NP26,2020-07-02T03:00:00-00:00,2020-07-02T04:00:00-00:00
CAISO,DAM,RD_CLR_PRC,3.24,AS_CAISO_EXP,2020-07-02T04:00:00-00:00,2020-07-02T05:00:00-00:00
CAISO,DAM,RD_CLR_PRC,0,AS_CAISO,2020-07-01T17:00:00-00:00,2020-07-01T18:00:00-00:00
CAISO,DAM,RD_CLR_PRC,0,AS_NP26,2020-07-01T18:00:00-00:00,2020-07-01T19:00:00-00:00
CAISO,DAM,RD_CLR_PRC,0,AS_CAISO,2020-07-01T19:00:00-00:00,2020-07-01T20:00:00-00:00
CAISO,DAM,RD_CLR_PRC,0,AS_NP26,2020-07-01T19:00:00-00:00,2020-07-01T20:00:00-00:00
CAISO,DAM,RD_CLR_PRC,0,AS_SP26_EXP,2020-07-01T20:00:00-00:00,2020-07-01T21:00:00-00:00
CAISO,DAM,RD_CLR_PRC,0,AS_CAISO,2020-07-01T21:00:00-00:00,2020-07-01T22:00:00-00:00
CAISO,DAM,RD_CLR_PRC,0,AS_SP26,2020-07-01T21:00:00-00:00,2020-07-01T22:00:00-00:00
CAISO,DAM,RD_CLR_PRC,0,AS_CAISO,2020-07-01T22:00:00-00:00,2020-07-01T23:00:00-00:00
CAISO,DAM,RD_CLR_PRC,7.91996,AS_CAISO_EXP,2020-07-01T22:00:00-00:00,2020-07-01T23:00:00-00:00
CAISO,DAM,RD_CLR_PRC,0,AS_SP26_EXP,2020-07-01T22:00:00-00:00,2020-07-01T23:00:00-00:00
CAISO,DAM,RD_CLR_PRC,0,AS_SP26,2020-07-01T23:00:00-00:00,2020-07-02T00:00:00-00:00
CAISO,DAM,RD_CLR_PRC,2.26027,AS_CAISO_EXP,2020-07-02T02:00:00-00:00,2020-07-02T03:00:00-00:00
CAISO,DAM,RD_CLR_PRC,0,AS_NP26,2020-07-02T02:00:00-00:00,2020-07-02T03:00:00-00:00
CAISO,DAM,RD_CLR_PRC,1.47973,AS_NP26_EXP,2020-07-02T02:00:00-00:00,2020-07-02T03:00:00-00:00
CAISO,DAM,RD_CLR_PRC,0,AS_CAISO,2020-07-02T03:00:00-00:00,2020-07-02T04:00:00-00:00
CAISO,DAM,RD_CLR_PRC,0,AS_SP26_EXP,2020-07-02T04:00:00-00:00,2020-07-02T05:00:00-00:00
CAISO,DAM,RD_CLR_PRC,3.74,AS_CAISO_EXP,2020-07-02T06:00:00-00:00,2020-07-02T07:00:00-00:00
CAISO,DAM,RD_CLR_PRC,7,AS_CAISO_EXP,2020-07-01T07:00:00-00:00,2020-07-01T08:00:00-00:00
CAISO,DAM,RD_CLR_PRC,0,AS_SP26,2020-07-01T07:00:00-00:00,2020-07-01T08:00:00-00:00
CAISO,DAM,RD_CLR_PRC,0,AS_CAISO,2020-07-01T08:00:00-00:00,2020-07-01T09:00:00-00:00
CAISO,DAM,RD_CLR_PRC,0,AS_SP26,2020-07-01T10:00:00-00:00,2020-07-01T11:00:00-00:00
CAISO,DAM,RD_CLR_PRC,0,AS_CAISO,2020-07-02T05:00:00-00:00,2020-07-02T06:00:00-00:00
CAISO,DAM,RD_CLR_PRC,0,AS_NP26,2020-07-02T05:00:00-00:00,2020-07-02T06:00:00-00:00
CAISO,DAM,RD_CLR_PRC,0,AS_NP26_EXP,2020-07-02T05:00:00-00:00,2020-07-02T06:00:00-00:00
CAISO,DAM,RD_CLR_PRC,0,AS_NP26,2020-07-02T06:00:00-00:00,2020-07-02T07:00:00-00:00
CAISO,DAM,RD_CLR_PRC,0,AS_NP26_EXP,2020-07-02T06:00:00-00:00,2020-07-02T07:00:00-00:00
CAISO,DAM,RD_CLR_PRC,0,AS_NP26,2020-07-01T08:00:00-00:00,2020-07-01T09:00:00-00:00
CAISO,DAM,RD_CLR_PRC,0.45,AS_SP26_EXP,2020-07-01T10:00:00-00:00,2020-07-01T11:00:00-00:00
CAISO,DAM,RD_CLR_PRC,0,AS_CAISO,2020-07-01T13:00:00-00:00,2020-07-01T14:00:00-00:00
CAISO,DAM,RD_CLR_PRC,0,AS_NP26,2020-07-01T14:00:00-00:00,2020-07-01T15:00:00-00:00
CAISO,DAM,RD_CLR_PRC,0,AS_SP26_EXP,2020-07-01T15:00:00-00:00,2020-07-01T16:00:00-00:00
CAISO,DAM,RD_CLR_PRC,0,AS_NP26_EXP,2020-07-01T16:00:00-00:00,2020-07-01T17:00:00-00:00
CAISO,DAM,RD_CLR_PRC,0.6221,AS_NP26_EXP,2020-07-02T03:00:00-00:00,2020-07-02T04:00:00-00:00
CAISO,DAM,RD_CLR_PRC,0,AS_SP26,2020-07-02T05:00:00-00:00,2020-07-02T06:00:00-00:00
CAISO,DAM,RD_CLR_PRC,1.26,AS_SP26_EXP,2020-07-02T06:00:00-00:00,2020-07-02T07:00:00-00:00
CAISO,DAM,RD_CLR_PRC,0,AS_SP26,2020-07-01T08:00:00-00:00,2020-07-01T09:00:00-00:00
CAISO,DAM,RD_CLR_PRC,0,AS_NP26,2020-07-01T13:00:00-00:00,2020-07-01T14:00:00-00:00
CAISO,DAM,RD_CLR_PRC,0,AS_NP26_EXP,2020-07-01T14:00:00-00:00,2020-07-01T15:00:00-00:00
CAISO,DAM,RD_CLR_PRC,0,AS_SP26_EXP,2020-07-01T14:00:00-00:00,2020-07-01T15:00:00-00:00
CAISO,DAM,RD_CLR_PRC,13.4882,AS_CAISO_EXP,2020-07-01T15:00:00-00:00,2020-07-01T16:00:00-00:00
CAISO,DAM,RD_CLR_PRC,0,AS_NP26,2020-07-01T15:00:00-00:00,2020-07-01T16:00:00-00:00
CAISO,DAM,RD_CLR_PRC,0,AS_SP26,2020-07-01T19:00:00-00:00,2020-07-01T20:00:00-00:00
CAISO,DAM,RD_CLR_PRC,0,AS_NP26_EXP,2020-07-01T22:00:00-00:00,2020-07-01T23:00:00-00:00
CAISO,DAM,RD_CLR_PRC,0,AS_NP26,2020-07-01T23:00:00-00:00,2020-07-02T00:00:00-00:00
CAISO,DAM,RD_CLR_PRC,0,AS_SP26,2020-07-02T00:00:00-00:00,2020-07-02T01:00:00-00:00
CAISO,DAM,RD_CLR_PRC,0,AS_SP26_EXP,2020-07-01T07:00:00-00:00,2020-07-01T08:00:00-00:00
CAISO,DAM,RD_CLR_PRC,0,AS_NP26_EXP,2020-07-01T08:00:00-00:00,2020-07-01T09:00:00-00:00
CAISO,DAM,RD_CLR_PRC,0,AS_NP26_EXP,2020-07-01T10:00:00-00:00,2020-07-01T11:00:00-00:00
CAISO,DAM,RD_CLR_PRC,0,AS_NP26_EXP,2020-07-01T11:00:00-00:00,2020-07-01T12:00:00-00:00
CAISO,DAM,RD_CLR_PRC,0,AS_NP26,2020-07-01T12:00:00-00:00,2020-07-01T13:00:00-00:00
CAISO,DAM,RD_CLR_PRC,1.66,AS_SP26_EXP,2020-07-01T12:00:00-00:00,2020-07-01T13:00:00-00:00
CAISO,DAM,RD_CLR_PRC,0,AS_CAISO,2020-07-01T16:00:00-00:00,2020-07-01T17:00:00-00:00
CAISO,DAM,RD_CLR_PRC,15.16,AS_CAISO_EXP,2020-07-01T17:00:00-00:00,2020-07-01T18:00:00-00:00
CAISO,DAM,RD_CLR_PRC,0,AS_NP26,2020-07-01T17:00:00-00:00,2020-07-01T18:00:00-00:00
CAISO,DAM,RD_CLR_PRC,0,AS_SP26,2020-07-01T18:00:00-00:00,2020-07-01T19:00:00-00:00
CAISO,DAM,RD_CLR_PRC,7.99,AS_CAISO_EXP,2020-07-01T20:00:00-00:00,2020-07-01T21:00:00-00:00
CAISO,DAM,RD_CLR_PRC,0,AS_SP26_EXP,2020-07-01T21:00:00-00:00,2020-07-01T22:00:00-00:00
CAISO,DAM,RD_CLR_PRC,0,AS_SP26_EXP,2020-07-02T01:00:00-00:00,2020-07-02T02:00:00-00:00
CAISO,DAM,RD_CLR_PRC,0,AS_NP26,2020-07-01T07:00:00-00:00,2020-07-01T08:00:00-00:00
CAISO,DAM,RD_CLR_PRC,0,AS_NP26_EXP,2020-07-01T07:00:00-00:00,2020-07-01T08:00:00-00:00
CAISO,DAM,RD_CLR_PRC,0,AS_CAISO,2020-07-01T10:00:00-00:00,2020-07-01T11:00:00-00:00
CAISO,DAM,RD_CLR_PRC,0,AS_NP26,2020-07-01T10:00:00-00:00,2020-07-01T11:00:00-00:00
CAISO,DAM,RD_CLR_PRC,7.69431,AS_CAISO_EXP,2020-07-01T14:00:00-00:00,2020-07-01T15:00:00-00:00
CAISO,DAM,RD_CLR_PRC,0,AS_SP26,2020-07-01T14:00:00-00:00,2020-07-01T15:00:00-00:00
CAISO,DAM,RD_CLR_PRC,19.28684,AS_CAISO_EXP,2020-07-01T16:00:00-00:00,2020-07-01T17:00:00-00:00
CAISO,DAM,RD_CLR_PRC,0,AS_NP26_EXP,2020-07-01T18:00:00-00:00,2020-07-01T19:00:00-00:00
CAISO,DAM,RD_CLR_PRC,0,AS_NP26_EXP,2020-07-01T20:00:00-00:00,2020-07-01T21:00:00-00:00
CAISO,DAM,RD_CLR_PRC,0,AS_SP26,2020-07-01T20:00:00-00:00,2020-07-01T21:00:00-00:00
CAISO,DAM,RD_CLR_PRC,0,AS_SP26,2020-07-01T22:00:00-00:00,2020-07-01T23:00:00-00:00
CAISO,DAM,RD_CLR_PRC,0,AS_CAISO,2020-07-01T23:00:00-00:00,2020-07-02T00:00:00-00:00
CAISO,DAM,RD_CLR_PRC,0,AS_NP26_EXP,2020-07-01T23:00:00-00:00,2020-07-02T00:00:00-00:00
CAISO,DAM,RD_CLR_PRC,0,AS_SP26,2020-07-02T01:00:00-00:00,2020-07-02T02:00:00-00:00
CAISO,DAM,RD_CLR_PRC,0,AS_CAISO,2020-07-02T04:00:00-00:00,2020-07-02T05:00:00-00:00
CAISO,DAM,RD_CLR_PRC,0,AS_NP26,2020-07-02T04:00:00-00:00,2020-07-02T05:00:00-00:00
CAISO,DAM,RMD_CLR_PRC,0,AS_CAISO_EXP,2020-07-02T06:00:00-00:00,2020-07-02T07:00:00-00:00
CAISO,DAM,RMD_CLR_PRC,0,AS_CAISO_EXP,2020-07-02T01:00:00-00:00,2020-07-02T02:00:00-00:00
CAISO,DAM,RMD_CLR_PRC,0,AS_CAISO_EXP,2020-07-01T17:00:00-00:00,2020-07-01T18:00:00-00:00
CAISO,DAM,RMD_CLR_PRC,0,AS_CAISO_EXP,2020-07-01T16:00:00-00:00,2020-07-01T17:00:00-00:00
CAISO,DAM,RMD_CLR_PRC,0,AS_CAISO_EXP,2020-07-01T14:00:00-00:00,2020-07-01T15:00:00-00:00
CAISO,DAM,RMD_CLR_PRC,0,AS_CAISO_EXP,2020-07-01T08:00:00-00:00,2020-07-01T09:00:00-00:00
CAISO,DAM,RMD_CLR_PRC,0,AS_CAISO_EXP,2020-07-01T12:00:00-00:00,2020-07-01T13:00:00-00:00
CAISO,DAM,RMD_CLR_PRC,0,AS_CAISO_EXP,2020-07-02T00:00:00-00:00,2020-07-02T01:00:00-00:00
CAISO,DAM,RMD_CLR_PRC,0,AS_CAISO_EXP,2020-07-02T05:00:00-00:00,2020-07-02T06:00:00-00:00
CAISO,DAM,RMD_CLR_PRC,0,AS_CAISO_EXP,2020-07-02T02:00:00-00:00,2020-07-02T03:00:00-00:00
CAISO,DAM,RMD_CLR_PRC,0.01,AS_CAISO_EXP,2020-07-02T03:00:00-00:00,2020-07-02T04:00:00-00:00
CAISO,DAM,RMD_CLR_PRC,0,AS_CAISO_EXP,2020-07-01T10:00:00-00:00,2020-07-01T11:00:00-00:00
CAISO,DAM,RMD_CLR_PRC,0,AS_CAISO_EXP,2020-07-01T07:00:00-00:00,2020-07-01T08:00:00-00:00
CAISO,DAM,RMD_CLR_PRC,0,AS_CAISO_EXP,2020-07-02T04:00:00-00:00,2020-07-02T05:00:00-00:00
CAISO,DAM,RMD_CLR_PRC,0,AS_CAISO_EXP,2020-07-01T23:00:00-00:00,2020-07-02T00:00:00-00:00
CAISO,DAM,RMD_CLR_PRC,0,AS_CAISO_EXP,2020-07-01T18:00:00-00:00,2020-07-01T19:00:00-00:00
CAISO,DAM,RMD_CLR_PRC,0,AS_CAISO_EXP,2020-07-01T20:00:00-00:00,2020-07-01T21:00:00-00:00
CAISO,DAM,RMD_CLR_PRC,0,AS_CAISO_EXP,2020-07-01T15:00:00-00:00,2020-07-01T16:00:00-00:00
CAISO,DAM,RMD_CLR_PRC,0,AS_CAISO_EXP,2020-07-01T19:00:00-00:00,2020-07-01T20:00:00-00:00
CAISO,DAM,RMD_CLR_PRC,0.01,AS_CAISO_EXP,2020-07-01T13:00:00-00:00,2020-07-01T14:00:00-00:00
CAISO,DAM,RMD_CLR_PRC,0,AS_CAISO_EXP,2020-07-01T11:00:00-00:00,2020-07-01T12:00:00-00:00
CAISO,DAM,RMD_CLR_PRC,0,AS_CAISO_EXP,2020-07-01T21:00:00-00:00,2020-07-01T22:00:00-00:00
CAISO,DAM,RMD_CLR_PRC,0,AS_CAISO_EXP,2020-07-01T22:00:00-00:00,2020-07-01T23:00:00-00:00
CAISO,DAM,RMD_CLR_PRC,0,AS_CAISO_EXP,2020-07-01T09:00:00-00:00,2020-07-01T10:00:00-00:00
CAISO,DAM,RMU_CLR_PRC,0,AS_CAISO_EXP,2020-07-01T12:00:00-00:00,2020-07-01T13:00:00-00:00
CAISO,DAM,RMU_CLR_PRC,0,AS_CAISO_EXP,2020-07-02T06:00:00-00:00,2020-07-02T07:00:00-00:00
CAISO,DAM,RMU_CLR_PRC,0,AS_CAISO_EXP,2020-07-01T23:00:00-00:00,2020-07-02T00:00:00-00:00
CAISO,DAM,RMU_CLR_PRC,0,AS_CAISO_EXP,2020-07-01T22:00:00-00:00,2020-07-01T23:00:00-00:00
CAISO,DAM,RMU_CLR_PRC,0,AS_CAISO_EXP,2020-07-01T21:00:00-00:00,2020-07-01T22:00:00-00:00
CAISO,DAM,RMU_CLR_PRC,0,AS_CAISO_EXP,2020-07-01T20:00:00-00:00,2020-07-01T21:00:00-00:00
CAISO,DAM,RMU_CLR_PRC,0,AS_CAISO_EXP,2020-07-01T10:00:00-00:00,2020-07-01T11:00:00-00:00
CAISO,DAM,RMU_CLR_PRC,0,AS_CAISO_EXP,2020-07-01T17:00:00-00:00,2020-07-01T18:00:00-00:00
CAISO,DAM,RMU_CLR_PRC,0,AS_CAISO_EXP,2020-07-01T16:00:00-00:00,2020-07-01T17:00:00-00:00
CAISO,DAM,RMU_CLR_PRC,0,AS_CAISO_EXP,2020-07-01T15:00:00-00:00,2020-07-01T16:00:00-00:00
CAISO,DAM,RMU_CLR_PRC,0,AS_CAISO_EXP,2020-07-01T13:00:00-00:00,2020-07-01T14:00:00-00:00
CAISO,DAM,RMU_CLR_PRC,0,AS_CAISO_EXP,2020-07-02T00:00:00-00:00,2020-07-02T01:00:00-00:00
CAISO,DAM,RMU_CLR_PRC,0,AS_CAISO_EXP,2020-07-01T14:00:00-00:00,2020-07-01T15:00:00-00:00
CAISO,DAM,RMU_CLR_PRC,0,AS_CAISO_EXP,2020-07-02T05:00:00-00:00,2020-07-02T06:00:00-00:00
CAISO,DAM,RMU_CLR_PRC,0,AS_CAISO_EXP,2020-07-01T07:00:00-00:00,2020-07-01T08:00:00-00:00
CAISO,DAM,RMU_CLR_PRC,0,AS_CAISO_EXP,2020-07-02T03:00:00-00:00,2020-07-02T04:00:00-00:00
CAISO,DAM,RMU_CLR_PRC,0,AS_CAISO_EXP,2020-07-01T18:00:00-00:00,2020-07-01T19:00:00-00:00
CAISO,DAM,RMU_CLR_PRC,0,AS_CAISO_EXP,2020-07-01T08:00:00-00:00,2020-07-01T09:00:00-00:00
CAISO,DAM,RMU_CLR_PRC,0,AS_CAISO_EXP,2020-07-02T01:00:00-00:00,2020-07-02T02:00:00-00:00
CAISO,DAM,RMU_CLR_PRC,0,AS_CAISO_EXP,2020-07-02T02:00:00-00:00,2020-07-02T03:00:00-00:00
CAISO,DAM,RMU_CLR_PRC,0,AS_CAISO_EXP,2020-07-01T11:00:00-00:00,2020-07-01T12:00:00-00:00
CAISO,DAM,RMU_CLR_PRC,0,AS_CAISO_EXP,2020-07-01T09:00:00-00:00,2020-07-01T10:00:00-00:00
CAISO,DAM,RMU_CLR_PRC,0,AS_CAISO_EXP,2020-07-01T19:00:00-00:00,2020-07-01T20:00:00-00:00
CAISO,DAM,RMU_CLR_PRC,0,AS_CAISO_EXP,2020-07-02T04:00:00-00:00,2020-07-02T05:00:00-00:00
CAISO,DAM,RU_CLR_PRC,0,AS_CAISO,2020-07-01T16:00:00-00:00,2020-07-01T17:00:00-00:00
CAISO,DAM,RU_CLR_PRC,2.85,AS_NP26_EXP,2020-07-02T04:00:00-00:00,2020-07-02T05:00:00-00:00
CAISO,DAM,RU_CLR_PRC,0,AS_SP26,2020-07-01T07:00:00-00:00,2020-07-01T08:00:00-00:00
CAISO,DAM,RU_CLR_PRC,0.7,AS_NP26_EXP,2020-07-01T08:00:00-00:00,2020-07-01T09:00:00-00:00
CAISO,DAM,RU_CLR_PRC,4.44,AS_CAISO_EXP,2020-07-01T09:00:00-00:00,2020-07-01T10:00:00-00:00
CAISO,DAM,RU_CLR_PRC,0,AS_SP26,2020-07-01T09:00:00-00:00,2020-07-01T10:00:00-00:00
CAISO,DAM,RU_CLR_PRC,0,AS_SP26_EXP,2020-07-01T09:00:00-00:00,2020-07-01T10:00:00-00:00
CAISO,DAM,RU_CLR_PRC,0,AS_CAISO,2020-07-01T10:00:00-00:00,2020-07-01T11:00:00-00:00
CAISO,DAM,RU_CLR_PRC,0,AS_SP26,2020-07-01T10:00:00-00:00,2020-07-01T11:00:00-00:00
CAISO,DAM,RU_CLR_PRC,0,AS_CAISO,2020-07-01T12:00:00-00:00,2020-07-01T13:00:00-00:00
CAISO,DAM,RU_CLR_PRC,0,AS_CAISO,2020-07-01T13:00:00-00:00,2020-07-01T14:00:00-00:00
CAISO,DAM,RU_CLR_PRC,3.34,AS_CAISO_EXP,2020-07-01T14:00:00-00:00,2020-07-01T15:00:00-00:00
CAISO,DAM,RU_CLR_PRC,0,AS_NP26,2020-07-01T15:00:00-00:00,2020-07-01T16:00:00-00:00
CAISO,DAM,RU_CLR_PRC,0,AS_SP26,2020-07-01T15:00:00-00:00,2020-07-01T16:00:00-00:00
CAISO,DAM,RU_CLR_PRC,5.54,AS_CAISO_EXP,2020-07-01T16:00:00-00:00,2020-07-01T17:00:00-00:00
CAISO,DAM,RU_CLR_PRC,0,AS_SP26,2020-07-01T16:00:00-00:00,2020-07-01T17:00:00-00:00
CAISO,DAM,RU_CLR_PRC,1.9,AS_SP26_EXP,2020-07-01T16:00:00-00:00,2020-07-01T17:00:00-00:00
CAISO,DAM,RU_CLR_PRC,0,AS_SP26,2020-07-01T20:00:00-00:00,2020-07-01T21:00:00-00:00
CAISO,DAM,RU_CLR_PRC,0,AS_NP26,2020-07-02T00:00:00-00:00,2020-07-02T01:00:00-00:00
CAISO,DAM,RU_CLR_PRC,2.85,AS_NP26_EXP,2020-07-02T01:00:00-00:00,2020-07-02T02:00:00-00:00
CAISO,DAM,RU_CLR_PRC,0,AS_NP26_EXP,2020-07-02T05:00:00-00:00,2020-07-02T06:00:00-00:00
CAISO,DAM,RU_CLR_PRC,0,AS_CAISO,2020-07-02T06:00:00-00:00,2020-07-02T07:00:00-00:00
CAISO,DAM,RU_CLR_PRC,0,AS_NP26,2020-07-02T06:00:00-00:00,2020-07-02T07:00:00-00:00
CAISO,DAM,RU_CLR_PRC,4.44,AS_CAISO_EXP,2020-07-01T07:00:00-00:00,2020-07-01T08:00:00-00:00
CAISO,DAM,RU_CLR_PRC,0,AS_SP26,2020-07-01T08:00:00-00:00,2020-07-01T09:00:00-00:00
CAISO,DAM,RU_CLR_PRC,9.70494,AS_CAISO_EXP,2020-07-01T12:00:00-00:00,2020-07-01T13:00:00-00:00
CAISO,DAM,RU_CLR_PRC,0,AS_NP26,2020-07-01T13:00:00-00:00,2020-07-01T14:00:00-00:00
CAISO,DAM,RU_CLR_PRC,0,AS_CAISO,2020-07-01T15:00:00-00:00,2020-07-01T16:00:00-00:00
CAISO,DAM,RU_CLR_PRC,0,AS_SP26_EXP,2020-07-01T15:00:00-00:00,2020-07-01T16:00:00-00:00
CAISO,DAM,RU_CLR_PRC,0,AS_NP26,2020-07-01T16:00:00-00:00,2020-07-01T17:00:00-00:00
CAISO,DAM,RU_CLR_PRC,0,AS_NP26_EXP,2020-07-01T17:00:00-00:00,2020-07-01T18:00:00-00:00
CAISO,DAM,RU_CLR_PRC,0,AS_CAISO,2020-07-01T19:00:00-00:00,2020-07-01T20:00:00-00:00
CAISO,DAM,RU_CLR_PRC,2.73,AS_NP26_EXP,2020-07-01T22:00:00-00:00,2020-07-01T23:00:00-00:00
CAISO,DAM,RU_CLR_PRC,1.95,AS_NP26_EXP,2020-07-01T23:00:00-00:00,2020-07-02T00:00:00-00:00
CAISO,DAM,RU_CLR_PRC,0,AS_SP26_EXP,2020-07-02T00:00:00-00:00,2020-07-02T01:00:00-00:00
CAISO,DAM,RU_CLR_PRC,0,AS_SP26_EXP,2020-07-02T01:00:00-00:00,2020-07-02T02:00:00-00:00
CAISO,DAM,RU_CLR_PRC,0,AS_CAISO,2020-07-02T02:00:00-00:00,2020-07-02T03:00:00-00:00
CAISO,DAM,RU_CLR_PRC,8.42533,AS_NP26_EXP,2020-07-02T02:00:00-00:00,2020-07-02T03:00:00-00:00
CAISO,DAM,RU_CLR_PRC,0,AS_NP26,2020-07-01T09:00:00-00:00,2020-07-01T10:00:00-00:00
CAISO,DAM,RU_CLR_PRC,0,AS_SP26_EXP,2020-07-01T10:00:00-00:00,2020-07-01T11:00:00-00:00
CAISO,DAM,RU_CLR_PRC,0,AS_CAISO,2020-07-01T11:00:00-00:00,2020-07-01T12:00:00-00:00
CAISO,DAM,RU_CLR_PRC,0,AS_NP26,2020-07-01T12:00:00-00:00,2020-07-01T13:00:00-00:00
CAISO,DAM,RU_CLR_PRC,0,AS_CAISO,2020-07-01T14:00:00-00:00,2020-07-01T15:00:00-00:00
CAISO,DAM,RU_CLR_PRC,3.34,AS_CAISO_EXP,2020-07-01T15:00:00-00:00,2020-07-01T16:00:00-00:00
CAISO,DAM,RU_CLR_PRC,0,AS_SP26,2020-07-01T21:00:00-00:00,2020-07-01T22:00:00-00:00
CAISO,DAM,RU_CLR_PRC,0,AS_CAISO,2020-07-01T22:00:00-00:00,2020-07-01T23:00:00-00:00
CAISO,DAM,RU_CLR_PRC,0,AS_CAISO,2020-07-02T01:00:00-00:00,2020-07-02T02:00:00-00:00
CAISO,DAM,RU_CLR_PRC,0,AS_SP26,2020-07-02T02:00:00-00:00,2020-07-02T03:00:00-00:00
CAISO,DAM,RU_CLR_PRC,2.85,AS_NP26_EXP,2020-07-02T03:00:00-00:00,2020-07-02T04:00:00-00:00
CAISO,DAM,RU_CLR_PRC,7.7353,AS_CAISO_EXP,2020-07-02T04:00:00-00:00,2020-07-02T05:00:00-00:00
CAISO,DAM,RU_CLR_PRC,0,AS_SP26,2020-07-01T18:00:00-00:00,2020-07-01T19:00:00-00:00
CAISO,DAM,RU_CLR_PRC,5.54,AS_CAISO_EXP,2020-07-01T19:00:00-00:00,2020-07-01T20:00:00-00:00
CAISO,DAM,RU_CLR_PRC,0,AS_NP26,2020-07-01T19:00:00-00:00,2020-07-01T20:00:00-00:00
CAISO,DAM,RU_CLR_PRC,0,AS_NP26_EXP,2020-07-01T19:00:00-00:00,2020-07-01T20:00:00-00:00
CAISO,DAM,RU_CLR_PRC,8.04,AS_CAISO_EXP,2020-07-01T20:00:00-00:00,2020-07-01T21:00:00-00:00
CAISO,DAM,RU_CLR_PRC,0.65896,AS_SP26_EXP,2020-07-01T20:00:00-00:00,2020-07-01T21:00:00-00:00
CAISO,DAM,RU_CLR_PRC,0,AS_SP26_EXP,2020-07-01T13:00:00-00:00,2020-07-01T14:00:00-00:00
CAISO,DAM,RU_CLR_PRC,0,AS_NP26,2020-07-01T14:00:00-00:00,2020-07-01T15:00:00-00:00
CAISO,DAM,RU_CLR_PRC,0,AS_SP26_EXP,2020-07-01T14:00:00-00:00,2020-07-01T15:00:00-00:00
CAISO,DAM,RU_CLR_PRC,0,AS_SP26,2020-07-01T19:00:00-00:00,2020-07-01T20:00:00-00:00
CAISO,DAM,RU_CLR_PRC,0,AS_CAISO,2020-07-01T20:00:00-00:00,2020-07-01T21:00:00-00:00
CAISO,DAM,RU_CLR_PRC,8.04,AS_CAISO_EXP,2020-07-01T21:00:00-00:00,2020-07-01T22:00:00-00:00
CAISO,DAM,RU_CLR_PRC,0,AS_NP26_EXP,2020-07-01T21:00:00-00:00,2020-07-01T22:00:00-00:00
CAISO,DAM,RU_CLR_PRC,0,AS_CAISO,2020-07-02T00:00:00-00:00,2020-07-02T01:00:00-00:00
CAISO,DAM,RU_CLR_PRC,8.77557,AS_CAISO_EXP,2020-07-02T01:00:00-00:00,2020-07-02T02:00:00-00:00
CAISO,DAM,RU_CLR_PRC,0,AS_NP26,2020-07-02T04:00:00-00:00,2020-07-02T05:00:00-00:00
CAISO,DAM,RU_CLR_PRC,0,AS_CAISO,2020-07-01T17:00:00-00:00,2020-07-01T18:00:00-00:00
CAISO,DAM,RU_CLR_PRC,0,AS_SP26_EXP,2020-07-01T17:00:00-00:00,2020-07-01T18:00:00-00:00
CAISO,DAM,RU_CLR_PRC,0,AS_CAISO,2020-07-01T18:00:00-00:00,2020-07-01T19:00:00-00:00
CAISO,DAM,RU_CLR_PRC,0,AS_NP26_EXP,2020-07-01T20:00:00-00:00,2020-07-01T21:00:00-00:00
CAISO,DAM,RU_CLR_PRC,1.55281,AS_SP26_EXP,2020-07-01T21:00:00-00:00,2020-07-01T22:00:00-00:00
CAISO,DAM,RU_CLR_PRC,5.31,AS_CAISO_EXP,2020-07-01T22:00:00-00:00,2020-07-01T23:00:00-00:00
CAISO,DAM,RU_CLR_PRC,0,AS_CAISO,2020-07-01T23:00:00-00:00,2020-07-02T00:00:00-00:00
CAISO,DAM,RU_CLR_PRC,0,AS_SP26_EXP,2020-07-01T23:00:00-00:00,2020-07-02T00:00:00-00:00
CAISO,DAM,RU_CLR_PRC,14.65467,AS_CAISO_EXP,2020-07-02T02:00:00-00:00,2020-07-02T03:00:00-00:00
CAISO,DAM,RU_CLR_PRC,0,AS_SP26_EXP,2020-07-02T03:00:00-00:00,2020-07-02T04:00:00-00:00
CAISO,DAM,RU_CLR_PRC,0,AS_SP26,2020-07-02T06:00:00-00:00,2020-07-02T07:00:00-00:00
CAISO,DAM,RU_CLR_PRC,4.44,AS_CAISO_EXP,2020-07-01T08:00:00-00:00,2020-07-01T09:00:00-00:00
CAISO,DAM,RU_CLR_PRC,0.56,AS_NP26_EXP,2020-07-01T09:00:00-00:00,2020-07-01T10:00:00-00:00
CAISO,DAM,RU_CLR_PRC,0,AS_NP26,2020-07-01T10:00:00-00:00,2020-07-01T11:00:00-00:00
CAISO,DAM,RU_CLR_PRC,0,AS_SP26_EXP,2020-07-02T02:00:00-00:00,2020-07-02T03:00:00-00:00
CAISO,DAM,RU_CLR_PRC,0,AS_NP26,2020-07-02T03:00:00-00:00,2020-07-02T04:00:00-00:00
CAISO,DAM,RU_CLR_PRC,0,AS_SP26,2020-07-02T03:00:00-00:00,2020-07-02T04:00:00-00:00
CAISO,DAM,RU_CLR_PRC,0,AS_CAISO,2020-07-02T04:00:00-00:00,2020-07-02T05:00:00-00:00
